feedback_id,customer_id,store_id,rating,comment,channel,date
433,6391,9,5,Store was clean and well organized.,WhatsApp,2025-08-17
434,6224,7,5,Will definitely come back again!,In-Store,2022-04-10
435,6093,3,3,Satisfactory but room for improvement.,Email,2024-01-20
436,6181,8,4,Staff went above and beyond to help.,WhatsApp,2025-10-22
437,6104,8,2,"Long waiting time, no one attended to us.",Email,2024-12-19
438,6097,10,1,Will not visit again. Terrible experience.,WhatsApp,2024-12-16
439,6278,3,5,Will definitely come back again!,App,2022-11-12
440,6001,10,3,Service was okay but could be improved.,Email,2023-10-15
441,6292,7,3,Would recommend to friends.,Phone-Call,2025-03-25
442,6401,3,4,Good value for money.,App,2025-03-31
443,6292,6,4,Outstanding support and great deals.,WhatsApp,2022-05-02
444,6175,7,5,Five stars well deserved!,Email,2025-09-05
445,6354,9,4,Amazing product quality. Very satisfied.,Email,2024-05-18
446,6360,6,1,Will not visit again. Terrible experience.,App,2026-01-21
447,6055,3,5,Super fast billing and great ambience.,App,2024-07-06
448,6124,9,3,"Average experience, nothing special.",Phone-Call,2025-05-25
449,6304,5,5,Five stars well deserved!,App,2022-05-04
450,6155,8,4,Outstanding support and great deals.,Email,2022-05-30
451,6015,5,5,Quick billing and smooth process.,Website,2022-11-04
452,6188,5,3,Product meets basic expectations.,In-Store,2023-02-28
453,6315,7,3,Satisfactory but room for improvement.,In-Store,2022-08-14
454,6103,7,5,Store was clean and well organized.,Website,2024-12-12
455,6399,3,5,Quick billing and smooth process.,WhatsApp,2024-11-27
456,6356,2,1,Will not visit again. Terrible experience.,Phone-Call,2026-03-16
457,6116,10,5,Outstanding support and great deals.,In-Store,2026-01-08
458,6063,4,3,Service was okay but could be improved.,Email,2024-04-25
459,6055,8,4,Staff went above and beyond to help.,App,2023-11-27
460,6310,3,5,Quick billing and smooth process.,Phone-Call,2023-01-14
461,6245,8,4,Best electronics store in the city!,WhatsApp,2025-09-03
462,6126,4,3,Satisfactory but room for improvement.,App,2024-03-23
463,6026,5,3,Would recommend to friends.,Phone-Call,2023-11-23
464,6184,5,5,Outstanding support and great deals.,Website,2024-07-09
465,6359,8,4,Five stars well deserved!,App,2025-04-03
466,6368,9,2,Return process was complicated.,Email,2025-02-25
467,6214,4,3,Would recommend to friends.,WhatsApp,2023-01-12
468,6149,10,4,Five stars well deserved!,WhatsApp,2023-05-27
469,6051,7,3,Satisfactory but room for improvement.,In-Store,2025-03-03
470,6101,4,2,Below average experience overall.,In-Store,2024-06-09
471,6237,6,5,Super fast billing and great ambience.,WhatsApp,2026-03-21
472,6362,10,5,Quick billing and smooth process.,App,2023-06-17
473,6309,10,4,Quick billing and smooth process.,Email,2022-01-12
474,6072,5,3,Store was clean but staff seemed busy.,App,2022-04-28
475,6491,4,5,Good value for money.,App,2024-01-23
476,6222,2,1,Overpriced and poor quality.,App,2026-03-29
477,6446,9,1,Overpriced and poor quality.,Email,2026-03-17
478,6364,8,5,Amazing product quality. Very satisfied.,App,2022-01-21
479,6114,1,5,Best electronics store in the city!,App,2025-10-08
480,6288,8,4,Outstanding support and great deals.,App,2025-03-29
481,6339,7,4,Amazing product quality. Very satisfied.,Email,2022-09-05
482,6440,1,1,"Billing took forever, staff was rude.",Website,2023-04-07
483,6336,5,3,Satisfactory but room for improvement.,In-Store,2025-07-15
484,6198,2,1,"Long waiting time, no one attended to us.",WhatsApp,2025-01-03
485,6258,2,4,Best electronics store in the city!,Email,2025-05-18
486,6112,3,3,Store was clean but staff seemed busy.,Phone-Call,2025-12-08
487,6134,8,5,Staff went above and beyond to help.,App,2025-05-23
488,6293,5,4,Best electronics store in the city!,App,2022-07-18
489,6120,1,4,Will definitely come back again!,App,2024-03-24
490,6040,7,3,"Met some expectations, decent selection.",Website,2022-10-31
491,6228,1,5,Quick billing and smooth process.,Website,2023-06-17
492,6166,5,2,Return process was complicated.,Phone-Call,2023-03-15
493,6318,7,5,Will definitely come back again!,App,2025-03-13
494,6380,1,4,Super fast billing and great ambience.,Website,2022-05-09
495,6292,5,4,Amazing product quality. Very satisfied.,WhatsApp,2022-12-20
496,6034,6,4,Five stars well deserved!,In-Store,2022-01-09
497,6334,10,4,Outstanding support and great deals.,App,2025-07-26
498,6266,7,4,Best electronics store in the city!,Website,2024-01-02
499,6428,7,3,Service was okay but could be improved.,Phone-Call,2025-09-11
500,6015,1,5,Store was clean and well organized.,WhatsApp,2023-04-04
501,6370,3,2,"Billing took forever, staff was rude.",WhatsApp,2024-03-24
502,6352,1,4,Super fast billing and great ambience.,App,2024-07-01
503,6025,2,4,Good value for money.,Phone-Call,2024-03-21
504,6445,5,2,"Long waiting time, no one attended to us.",App,2024-08-01
505,6010,3,4,Five stars well deserved!,Website,2024-03-27
506,6308,10,1,Return process was complicated.,Website,2023-02-13
507,6023,5,4,Five stars well deserved!,In-Store,2026-02-19
508,6094,6,5,Store was clean and well organized.,Email,2022-07-14
509,6313,9,3,Satisfactory but room for improvement.,App,2026-01-28
510,6195,6,4,Will definitely come back again!,In-Store,2024-07-26
511,6416,9,3,Would recommend to friends.,Email,2022-05-19
512,6315,7,5,Five stars well deserved!,App,2023-04-15
513,6092,6,5,Store was clean and well organized.,Email,2025-09-10
514,6017,2,1,"Long waiting time, no one attended to us.",Phone-Call,2025-09-11
515,6051,8,2,"Product is average, expected much more.",Website,2026-03-10
516,6125,6,5,Good value for money.,WhatsApp,2024-11-12
517,6251,6,5,Will definitely come back again!,Website,2022-06-28
518,6044,10,4,Good value for money.,Email,2023-10-29
519,6421,3,3,"Met some expectations, decent selection.",Phone-Call,2023-08-30
520,6231,4,4,Five stars well deserved!,In-Store,2025-07-21
521,6088,9,4,Good value for money.,In-Store,2024-04-18
522,6421,1,5,Good value for money.,App,2022-05-11
523,6337,2,3,Satisfactory but room for improvement.,Website,2024-07-24
524,6137,9,2,"Long waiting time, no one attended to us.",App,2023-08-27
525,6225,3,5,Five stars well deserved!,Website,2026-02-21
526,6484,6,4,Staff went above and beyond to help.,App,2025-07-04
527,6118,6,1,Price is not justified for the quality.,Email,2023-06-28
528,6288,7,1,Limited product options and low stock.,Phone-Call,2022-07-20
529,6065,7,1,"Long waiting time, no one attended to us.",App,2022-06-25
530,6282,9,3,Would recommend to friends.,Phone-Call,2023-09-20
531,6081,5,4,Store was clean and well organized.,Phone-Call,2023-05-27
532,6005,5,4,Staff went above and beyond to help.,Website,2025-07-03
533,6233,1,4,Five stars well deserved!,WhatsApp,2022-06-28
534,6362,9,5,Super fast billing and great ambience.,Email,2025-12-29
535,6473,2,4,Quick billing and smooth process.,In-Store,2024-07-11
536,6499,10,5,Store was clean and well organized.,App,2023-04-27
537,6273,8,4,Five stars well deserved!,Phone-Call,2022-04-02
538,6097,6,4,Quick billing and smooth process.,Website,2022-08-20
539,6014,10,4,Staff went above and beyond to help.,WhatsApp,2022-12-09
540,6308,4,3,Satisfactory but room for improvement.,App,2022-03-31
541,6067,10,2,Below average experience overall.,WhatsApp,2024-02-24
542,6136,1,4,Best electronics store in the city!,In-Store,2026-03-03
543,6025,5,1,Return process was complicated.,Website,2024-11-02
544,6201,3,4,Quick billing and smooth process.,App,2022-04-07
545,6207,4,4,Super fast billing and great ambience.,App,2023-12-25
546,6442,7,1,"Long waiting time, no one attended to us.",WhatsApp,2025-06-17
547,6430,3,4,Five stars well deserved!,Website,2024-01-17
548,6391,3,3,Service was okay but could be improved.,WhatsApp,2026-01-22
549,6130,5,4,Outstanding support and great deals.,Phone-Call,2023-11-07
550,6489,6,4,Five stars well deserved!,In-Store,2024-06-11
551,6453,7,3,Service was okay but could be improved.,WhatsApp,2023-10-02
552,6242,3,3,Service was okay but could be improved.,Email,2026-01-14
553,6169,10,4,Super fast billing and great ambience.,Website,2022-05-28
554,6317,5,5,Staff went above and beyond to help.,Phone-Call,2024-04-01
555,6084,10,5,Outstanding support and great deals.,WhatsApp,2025-02-22
556,6419,3,5,Good value for money.,Website,2025-04-17
557,6181,2,4,Five stars well deserved!,Phone-Call,2022-05-16
558,6126,10,5,Will definitely come back again!,In-Store,2025-09-03
559,6104,6,5,Store was clean and well organized.,Phone-Call,2023-05-12
560,6004,1,2,Return process was complicated.,In-Store,2025-11-02
561,6188,10,1,Return process was complicated.,In-Store,2024-06-27
562,6164,10,3,Service was okay but could be improved.,App,2024-11-08
563,6320,4,5,Super fast billing and great ambience.,WhatsApp,2022-02-22
564,6106,10,3,Would recommend to friends.,In-Store,2024-05-07
565,6483,6,3,"Met some expectations, decent selection.",App,2025-01-20
566,6370,5,4,Outstanding support and great deals.,Website,2022-12-25
567,6491,3,2,Below average experience overall.,App,2022-06-30
568,6417,8,3,Satisfactory but room for improvement.,WhatsApp,2025-10-08
569,6311,3,5,Good value for money.,Website,2025-06-15
570,6332,4,3,"Average experience, nothing special.",Email,2024-06-08
571,6223,2,2,Limited product options and low stock.,WhatsApp,2025-10-20
572,6396,3,5,Outstanding support and great deals.,In-Store,2022-06-18
573,6311,2,4,Outstanding support and great deals.,App,2023-07-31
574,6369,5,4,Outstanding support and great deals.,In-Store,2022-10-09
575,6271,6,5,Quick billing and smooth process.,In-Store,2026-01-05
576,6283,6,5,Amazing product quality. Very satisfied.,Phone-Call,2022-11-14
577,6180,6,5,Amazing product quality. Very satisfied.,Email,2024-06-19
578,6384,4,5,Will definitely come back again!,Phone-Call,2025-11-06
579,6465,3,4,Quick billing and smooth process.,App,2024-06-12
580,6184,2,1,Return process was complicated.,In-Store,2024-08-13
581,6180,10,1,"Billing took forever, staff was rude.",In-Store,2023-12-04
582,6445,1,3,Product meets basic expectations.,WhatsApp,2024-09-25
583,6094,10,3,Satisfactory but room for improvement.,Phone-Call,2025-02-16
584,6128,9,5,Good value for money.,App,2022-06-21
585,6453,3,1,"Billing took forever, staff was rude.",Website,2024-03-12
586,6394,2,5,Good value for money.,Website,2023-02-08
587,6308,3,1,"Billing took forever, staff was rude.",Email,2024-05-16
588,6089,7,5,Best electronics store in the city!,Email,2025-05-09
589,6235,8,5,Five stars well deserved!,Phone-Call,2024-06-18
590,6180,5,3,Service was okay but could be improved.,Website,2024-09-20
591,6149,7,2,Overpriced and poor quality.,Email,2025-03-06
592,6060,3,5,Outstanding support and great deals.,WhatsApp,2023-10-11
593,6463,4,4,Five stars well deserved!,App,2024-12-13
594,6097,2,5,Store was clean and well organized.,Email,2023-09-30
595,6217,2,5,Will definitely come back again!,In-Store,2025-09-11
596,6066,7,5,Will definitely come back again!,WhatsApp,2024-11-06
597,6262,7,5,Five stars well deserved!,Email,2024-03-07
598,6079,1,5,Staff went above and beyond to help.,App,2023-03-17
599,6187,3,4,Will definitely come back again!,Phone-Call,2022-04-09
600,6281,3,4,Staff went above and beyond to help.,In-Store,2025-04-13
601,6277,9,4,Amazing product quality. Very satisfied.,Phone-Call,2025-03-05
602,6278,3,5,Good value for money.,Website,2022-04-08
603,6401,10,3,Would recommend to friends.,Email,2022-10-24
604,6345,2,4,Good value for money.,WhatsApp,2024-07-29
605,6184,2,4,Amazing product quality. Very satisfied.,In-Store,2025-04-02
606,6368,9,5,Good value for money.,App,2022-06-09
607,6194,1,5,Amazing product quality. Very satisfied.,WhatsApp,2022-06-25
608,6049,10,4,Outstanding support and great deals.,In-Store,2022-02-23
609,6489,3,5,Staff went above and beyond to help.,Website,2025-01-27
610,6453,6,1,Packaging was damaged on arrival.,Email,2022-06-12
611,6230,7,2,Below average experience overall.,Email,2022-10-24
612,6288,10,5,Super fast billing and great ambience.,Phone-Call,2023-04-01
613,6291,1,4,Store was clean and well organized.,Email,2025-01-07
614,6146,5,5,Best electronics store in the city!,Phone-Call,2022-06-15
615,6347,3,4,Staff went above and beyond to help.,In-Store,2025-08-23
616,6269,7,3,"Average experience, nothing special.",WhatsApp,2022-11-30
617,6274,10,3,Store was clean but staff seemed busy.,In-Store,2025-05-29
618,6227,6,5,Will definitely come back again!,App,2025-06-28
619,6470,8,1,"Long waiting time, no one attended to us.",Email,2024-06-16
620,6230,8,5,Super fast billing and great ambience.,WhatsApp,2022-08-28
621,6359,1,3,Would recommend to friends.,Website,2023-10-22
622,6124,9,5,Best electronics store in the city!,WhatsApp,2024-03-22
623,6202,3,2,Below average experience overall.,Phone-Call,2023-05-31
624,6442,8,4,Good value for money.,Email,2024-11-19
625,6366,7,4,Outstanding support and great deals.,WhatsApp,2023-08-28
626,6363,3,5,Super fast billing and great ambience.,Phone-Call,2025-03-24
627,6223,2,1,"Long waiting time, no one attended to us.",WhatsApp,2023-04-30
628,6021,7,2,Packaging was damaged on arrival.,Website,2024-04-27
629,6283,7,4,Five stars well deserved!,In-Store,2024-12-14
630,6117,8,3,Store was clean but staff seemed busy.,Phone-Call,2025-08-31
631,6159,9,5,Amazing product quality. Very satisfied.,App,2025-02-01
632,6430,10,4,Good value for money.,Phone-Call,2022-06-20
633,6479,3,4,Outstanding support and great deals.,WhatsApp,2022-09-18
634,6121,1,5,Super fast billing and great ambience.,Email,2024-02-14
635,6411,8,2,Will not visit again. Terrible experience.,In-Store,2022-03-07
636,6009,5,5,Amazing product quality. Very satisfied.,Website,2024-03-05
637,6302,1,2,"Long waiting time, no one attended to us.",Phone-Call,2024-10-03
638,6403,3,4,Good value for money.,WhatsApp,2025-07-25
639,6097,9,4,Will definitely come back again!,App,2025-09-11
640,6442,3,5,Quick billing and smooth process.,In-Store,2023-09-20
641,6001,4,4,Outstanding support and great deals.,Phone-Call,2023-07-03
642,6213,3,4,Quick billing and smooth process.,App,2022-04-06
643,6252,9,3,Satisfactory but room for improvement.,In-Store,2022-11-10
644,6329,8,2,Return process was complicated.,Email,2022-03-06
645,6222,9,2,Return process was complicated.,Phone-Call,2022-11-19
646,6276,3,5,Amazing product quality. Very satisfied.,In-Store,2025-06-25
647,6261,5,4,Five stars well deserved!,In-Store,2025-07-28
648,6090,7,4,Good value for money.,WhatsApp,2024-07-13
649,6006,4,4,Quick billing and smooth process.,Email,2025-11-20
650,6427,10,2,"Product is average, expected much more.",Phone-Call,2022-07-14
651,6085,6,4,Will definitely come back again!,In-Store,2022-03-14
652,6368,5,3,Would recommend to friends.,Phone-Call,2024-02-02
653,6319,4,1,Overpriced and poor quality.,Phone-Call,2022-12-11
654,6114,9,4,Store was clean and well organized.,App,2022-06-18
655,6338,10,3,Satisfactory but room for improvement.,Email,2023-12-10
656,6094,2,5,Staff went above and beyond to help.,Email,2023-08-25
657,6238,10,5,Store was clean and well organized.,WhatsApp,2023-09-14
658,6188,9,1,"Product is average, expected much more.",Website,2025-07-07
659,6273,4,5,Will definitely come back again!,Website,2024-02-03
660,6483,9,5,Five stars well deserved!,Website,2022-08-30
661,6229,9,3,"Average experience, nothing special.",App,2023-12-19
662,6266,6,4,Store was clean and well organized.,Email,2023-04-23
663,6386,7,3,"Average experience, nothing special.",In-Store,2023-09-25
664,6229,6,3,Service was okay but could be improved.,In-Store,2022-12-12
665,6180,8,3,"Met some expectations, decent selection.",In-Store,2024-07-22
666,6282,3,4,Staff went above and beyond to help.,Phone-Call,2025-10-01
667,6395,6,4,Five stars well deserved!,Website,2024-02-21
668,6282,1,4,Store was clean and well organized.,App,2024-11-01
669,6107,7,1,Packaging was damaged on arrival.,In-Store,2023-07-15
670,6006,1,4,Staff went above and beyond to help.,Email,2023-07-14
671,6402,6,3,Satisfactory but room for improvement.,WhatsApp,2024-02-10
672,6153,9,5,Amazing product quality. Very satisfied.,App,2025-10-29
673,6263,1,4,Quick billing and smooth process.,In-Store,2022-06-23
